NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
TIEN_INTESTINE_PROBIOTICS_2HR_DN	89		Rejected!	
TIEN_INTESTINE_PROBIOTICS_6HR_UP	53	15		
TIEN_INTESTINE_PROBIOTICS_6HR_DN	170	20		
TIEN_INTESTINE_PROBIOTICS_24HR_UP	561	69		
TIEN_INTESTINE_PROBIOTICS_24HR_DN	215	42		
ZHOU_INFLAMMATORY_RESPONSE_FIMA_UP	515	18		
ZHOU_INFLAMMATORY_RESPONSE_FIMA_DN	278		Rejected!	
ZHOU_INFLAMMATORY_RESPONSE_LPS_UP	406		Rejected!	
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_UP	1289	85		
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN	333	25		
SABATES_COLORECTAL_ADENOMA_SIZE_UP	23		Rejected!	
SABATES_COLORECTAL_ADENOMA_SIZE_DN	13		Rejected!	
SABATES_COLORECTAL_ADENOMA_UP	140		Rejected!	
SABATES_COLORECTAL_ADENOMA_DN	299	33		
SCIBETTA_KDM5B_TARGETS_UP	19		Rejected!	
SCIBETTA_KDM5B_TARGETS_DN	79		Rejected!	
NAGASHIMA_NRG1_SIGNALING_UP	172	18		
NAGASHIMA_NRG1_SIGNALING_DN	54		Rejected!	
NAGASHIMA_EGF_SIGNALING_UP	57		Rejected!	
KIM_WT1_TARGETS_UP	217	18		
KIM_WT1_TARGETS_DN	471	33		
KIM_WT1_TARGETS_8HR_UP	167		Rejected!	
KIM_WT1_TARGETS_8HR_DN	125		Rejected!	
KIM_WT1_TARGETS_12HR_UP	166		Rejected!	
KIM_WT1_TARGETS_12HR_DN	216	15		
ELVIDGE_HYPOXIA_UP	172	21		
ELVIDGE_HYPOXIA_DN	147		Rejected!	
ELVIDGE_HYPOXIA_BY_DMOG_UP	133	19		
ELVIDGE_HYPOXIA_BY_DMOG_DN	59		Rejected!	
ELVIDGE_HIF1A_TARGETS_UP	67		Rejected!	
ELVIDGE_HIF1A_TARGETS_DN	92		Rejected!	
ELVIDGE_HIF2A_TARGETS_UP	6		Rejected!	
ELVIDGE_HIF1A_AND_HIF2A_TARGETS_UP	41		Rejected!	
ELVIDGE_HIF1A_AND_HIF2A_TARGETS_DN	105		Rejected!	
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	321	19		
JAATINEN_HEMATOPOIETIC_STEM_CELL_DN	235		Rejected!	
MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP	20		Rejected!	
MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_DN	12		Rejected!	
GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_UP	24		Rejected!	
GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_DN	11		Rejected!	
GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP	94		Rejected!	
GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_DN	46		Rejected!	
GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_UP	59		Rejected!	
GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_DN	12		Rejected!	
GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_UP	13		Rejected!	
GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_DN	10		Rejected!	
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_UP	184		Rejected!	
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_DN	94		Rejected!	
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_UP	64		Rejected!	
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN	89		Rejected!	
BIDUS_METASTASIS_UP	219		Rejected!	
BIDUS_METASTASIS_DN	154		Rejected!	
WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP	270	39		
WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN	198		Rejected!	
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP	140	29		
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_DN	71		Rejected!	
MAYBURD_RESPONSE_TO_L663536_UP	31		Rejected!	
MAYBURD_RESPONSE_TO_L663536_DN	56		Rejected!	
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP	19		Rejected!	
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN	15		Rejected!	
DODD_NASOPHARYNGEAL_CARCINOMA_UP	1806	93		
DODD_NASOPHARYNGEAL_CARCINOMA_DN	1402	75		
RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_UP	640	47		
RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN	784	57		
RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP	721	40		
RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN	529	43		
RODRIGUES_THYROID_CARCINOMA_UP	16		Rejected!	
RODRIGUES_THYROID_CARCINOMA_DN	77		Rejected!	
GOZGIT_ESR1_TARGETS_UP	149		Rejected!	
GOZGIT_ESR1_TARGETS_DN	777	55		
HAHTOLA_SEZARY_SYNDROM_UP	99		Rejected!	
HAHTOLA_SEZARY_SYNDROM_DN	44		Rejected!	
HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_UP	176	18		
HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_DN	27		Rejected!	
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP	63		Rejected!	
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN	115		Rejected!	
HAHTOLA_MYCOSIS_FUNGOIDES_UP	18		Rejected!	
HAHTOLA_MYCOSIS_FUNGOIDES_DN	17		Rejected!	
PROVENZANI_METASTASIS_UP	204	21		
PROVENZANI_METASTASIS_DN	142	18		
PACHER_TARGETS_OF_IGF1_AND_IGF2_UP	36		Rejected!	
LIU_CDX2_TARGETS_UP	35		Rejected!	
LIU_CDX2_TARGETS_DN	8		Rejected!	
COLDREN_GEFITINIB_RESISTANCE_UP	86		Rejected!	
COLDREN_GEFITINIB_RESISTANCE_DN	228		Rejected!	
KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP	130	19		
KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_DN	61		Rejected!	
KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP	118		Rejected!	
KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_DN	72		Rejected!	
PASTURAL_RIZ1_TARGETS_UP	10		Rejected!	
PASTURAL_RIZ1_TARGETS_DN	5		Rejected!	
CHOW_RASSF1_TARGETS_UP	26		Rejected!	
CHOW_RASSF1_TARGETS_DN	30		Rejected!	
ENK_UV_RESPONSE_EPIDERMIS_UP	296	27		
ENK_UV_RESPONSE_EPIDERMIS_DN	513	56		
ENK_UV_RESPONSE_KERATINOCYTE_UP	534	90		
ENK_UV_RESPONSE_KERATINOCYTE_DN	481	44		
LANDIS_BREAST_CANCER_PROGRESSION_UP	46		Rejected!	
LANDIS_BREAST_CANCER_PROGRESSION_DN	72		Rejected!	
GESERICK_TERT_TARGETS_DN	21		Rejected!	
YEMELYANOV_GR_TARGETS_DN	11		Rejected!	
LAU_APOPTOSIS_CDKN2A_UP	55		Rejected!	
LAU_APOPTOSIS_CDKN2A_DN	5		Rejected!	
DELYS_THYROID_CANCER_UP	445	34		
DELYS_THYROID_CANCER_DN	233	23		
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP	59		Rejected!	
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN	54		Rejected!	
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_UP	132	15		
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN	141	18		
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_UP	123		Rejected!	
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN	151	18		
CASTELLANO_HRAS_TARGETS_DN	6		Rejected!	
CASTELLANO_HRAS_AND_NRAS_TARGETS_UP	6		Rejected!	
CASTELLANO_HRAS_AND_NRAS_TARGETS_DN	8		Rejected!	
CASTELLANO_NRAS_TARGETS_UP	72		Rejected!	
CASTELLANO_NRAS_TARGETS_DN	14		Rejected!	
CHEBOTAEV_GR_TARGETS_UP	78		Rejected!	
CHEBOTAEV_GR_TARGETS_DN	123		Rejected!	
BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_UP	28		Rejected!	
BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN	48		Rejected!	
BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_UP	10		Rejected!	
BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN	30		Rejected!	
LINDGREN_BLADDER_CANCER_CLUSTER_1_UP	120		Rejected!	
LINDGREN_BLADDER_CANCER_CLUSTER_1_DN	378	23		
LINDGREN_BLADDER_CANCER_CLUSTER_2A_UP	8		Rejected!	
LINDGREN_BLADDER_CANCER_CLUSTER_2A_DN	141		Rejected!	
LINDGREN_BLADDER_CANCER_CLUSTER_3_UP	327	23		
LINDGREN_BLADDER_CANCER_CLUSTER_3_DN	226	17		
KOINUMA_COLON_CANCER_MSI_UP	16		Rejected!	
KOINUMA_COLON_CANCER_MSI_DN	8		Rejected!	
CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP	34		Rejected!	
CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN	23		Rejected!	
NADERI_BREAST_CANCER_PROGNOSIS_UP	51		Rejected!	
NADERI_BREAST_CANCER_PROGNOSIS_DN	18		Rejected!	
MARKEY_RB1_CHRONIC_LOF_UP	112		Rejected!	
MARKEY_RB1_CHRONIC_LOF_DN	123		Rejected!	
MARKEY_RB1_ACUTE_LOF_UP	237	15		
MARKEY_RB1_ACUTE_LOF_DN	229	31		
CHIN_BREAST_CANCER_COPY_NUMBER_UP	28		Rejected!	
CHIN_BREAST_CANCER_COPY_NUMBER_DN	13		Rejected!	
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_UP	563	55		
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN	235	22		
VANHARANTA_UTERINE_FIBROID_UP	44		Rejected!	
VANHARANTA_UTERINE_FIBROID_DN	67		Rejected!	
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP	66		Rejected!	
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_DN	36		Rejected!	
LANDIS_ERBB2_BREAST_TUMORS_65_UP	22		Rejected!	
LANDIS_ERBB2_BREAST_TUMORS_65_DN	39		Rejected!	
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_UP	19		Rejected!	
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN	57	18		
CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP	238	26		
CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN	176		Rejected!	
ODONNELL_METASTASIS_UP	75		Rejected!	
ODONNELL_METASTASIS_DN	24		Rejected!	
GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP	218	26		
GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_DN	84		Rejected!	
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	1151	111		
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN	1769	116		
GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_UP	611	57		
GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_DN	771	46		
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_UP	193		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_DN	95		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_B_UP	27		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_B_DN	8		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_UP	172		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_DN	21		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_D_UP	38		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_D_DN	9		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_UP	97		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_DN	22		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_UP	182		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_DN	37		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_G_UP	247	15		
GAUSSMANN_MLL_AF4_FUSION_TARGETS_G_DN	35		Rejected!	
BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_UP	21		Rejected!	
BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN	30		Rejected!	
CAIRO_PML_TARGETS_BOUND_BY_MYC_UP	22		Rejected!	
CAIRO_PML_TARGETS_BOUND_BY_MYC_DN	13		Rejected!	
OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	118	33		
OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_DN	12		Rejected!	
LANDIS_ERBB2_BREAST_TUMORS_324_UP	151		Rejected!	
LANDIS_ERBB2_BREAST_TUMORS_324_DN	152	34		
BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP	33		Rejected!	
BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN	31		Rejected!	
BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_UP	16		Rejected!	
BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_DN	12		Rejected!	
BARIS_THYROID_CANCER_UP	24		Rejected!	
BARIS_THYROID_CANCER_DN	59		Rejected!	
BERENJENO_TRANSFORMED_BY_RHOA_UP	550	50		
BERENJENO_TRANSFORMED_BY_RHOA_DN	398	48		
TAKADA_GASTRIC_CANCER_COPY_NUMBER_UP	7		Rejected!	
TAKADA_GASTRIC_CANCER_COPY_NUMBER_DN	29		Rejected!	
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP	26		Rejected!	
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN	37		Rejected!	
KERLEY_RESPONSE_TO_CISPLATIN_UP	45		Rejected!	
KERLEY_RESPONSE_TO_CISPLATIN_DN	5		Rejected!	
MISSIAGLIA_REGULATED_BY_METHYLATION_UP	125	16		
MISSIAGLIA_REGULATED_BY_METHYLATION_DN	122		Rejected!	
TANG_SENESCENCE_TP53_TARGETS_UP	33		Rejected!	
TANG_SENESCENCE_TP53_TARGETS_DN	56		Rejected!	
WANG_BARRETTS_ESOPHAGUS_UP	52		Rejected!	
WANG_BARRETTS_ESOPHAGUS_DN	25		Rejected!	
WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP	121	22		
WANG_ESOPHAGUS_CANCER_VS_NORMAL_DN	101		Rejected!	
WANG_ESOPHAGUS_CANCER_PROGRESSION_UP	9		Rejected!	
SILIGAN_TARGETS_OF_EWS_FLI1_FUSION_UP	15		Rejected!	
SILIGAN_TARGETS_OF_EWS_FLI1_FUSION_DN	18		Rejected!	
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP	63		Rejected!	
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_DN	26		Rejected!	
JOHANSSON_GLIOMAGENESIS_BY_PDGFB_UP	57		Rejected!	
JOHANSSON_GLIOMAGENESIS_BY_PDGFB_DN	22		Rejected!	
MCBRYAN_PUBERTAL_BREAST_3_4WK_UP	211	27		
MCBRYAN_PUBERTAL_BREAST_3_4WK_DN	40		Rejected!	
MCBRYAN_PUBERTAL_BREAST_4_5WK_UP	270	17		
MCBRYAN_PUBERTAL_BREAST_4_5WK_DN	199	38		
MCBRYAN_PUBERTAL_BREAST_5_6WK_UP	123		Rejected!	
MCBRYAN_PUBERTAL_BREAST_5_6WK_DN	131		Rejected!	
MCBRYAN_PUBERTAL_BREAST_6_7WK_UP	193	19		
MCBRYAN_PUBERTAL_BREAST_6_7WK_DN	80		Rejected!	
VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP	16		Rejected!	
VETTER_TARGETS_OF_PRKCA_AND_ETS1_DN	16		Rejected!	
DUNNE_TARGETS_OF_AML1_MTG8_FUSION_UP	53		Rejected!	
DUNNE_TARGETS_OF_AML1_MTG8_FUSION_DN	19		Rejected!	
LUI_THYROID_CANCER_PAX8_PPARG_UP	46		Rejected!	
LUI_THYROID_CANCER_PAX8_PPARG_DN	46	17		
HAMAI_APOPTOSIS_VIA_TRAIL_UP	655	30		
HAMAI_APOPTOSIS_VIA_TRAIL_DN	202		Rejected!	
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	69		Rejected!	
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_DN	36		Rejected!	
HUMMERICH_BENIGN_SKIN_TUMOR_UP	17		Rejected!	
HUMMERICH_BENIGN_SKIN_TUMOR_DN	19		Rejected!	
MCBRYAN_PUBERTAL_TGFB1_TARGETS_UP	168	15		
MCBRYAN_PUBERTAL_TGFB1_TARGETS_DN	63		Rejected!	
HUMMERICH_MALIGNANT_SKIN_TUMOR_UP	18		Rejected!	
HUMMERICH_MALIGNANT_SKIN_TUMOR_DN	20		Rejected!	
LUCAS_HNF4A_TARGETS_UP	58		Rejected!	
LUCAS_HNF4A_TARGETS_DN	8		Rejected!	
ZIRN_TRETINOIN_RESPONSE_WT1_UP	23		Rejected!	
ZIRN_TRETINOIN_RESPONSE_WT1_DN	6		Rejected!	
ZIRN_TRETINOIN_RESPONSE_UP	20		Rejected!	
ZIRN_TRETINOIN_RESPONSE_DN	6		Rejected!	
STREICHER_LSM1_TARGETS_UP	44		Rejected!	
STREICHER_LSM1_TARGETS_DN	19		Rejected!	
KAN_RESPONSE_TO_ARSENIC_TRIOXIDE	123		Rejected!	
LANG_MYB_FAMILY_TARGETS	29		Rejected!	
MCBRYAN_TERMINAL_END_BUD_UP	13		Rejected!	
MCBRYAN_TERMINAL_END_BUD_DN	6		Rejected!	
NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_UP	29		Rejected!	
NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_DN	13		Rejected!	
DARWICHE_SKIN_TUMOR_PROMOTER_UP	143		Rejected!	
DARWICHE_SKIN_TUMOR_PROMOTER_DN	187	21		
DARWICHE_PAPILLOMA_RISK_LOW_UP	163	23		
DARWICHE_PAPILLOMA_RISK_LOW_DN	168		Rejected!	
DARWICHE_PAPILLOMA_RISK_HIGH_UP	150	23		
DARWICHE_PAPILLOMA_RISK_HIGH_DN	180		Rejected!	
DARWICHE_SQUAMOUS_CELL_CARCINOMA_UP	150	22		
DARWICHE_SQUAMOUS_CELL_CARCINOMA_DN	180		Rejected!	
MAHADEVAN_IMATINIB_RESISTANCE_UP	22		Rejected!	
MAHADEVAN_IMATINIB_RESISTANCE_DN	20		Rejected!	
TOMIDA_METASTASIS_UP	26		Rejected!	
TOMIDA_METASTASIS_DN	18		Rejected!	
SAENZ_DETOX_PATHWAY_AND_CARCINOGENESIS_DN	13		Rejected!	
OZANNE_AP1_TARGETS_UP	14		Rejected!	
HWANG_PROSTATE_CANCER_MARKERS	28		Rejected!	
HU_ANGIOGENESIS_UP	21		Rejected!	
HU_ANGIOGENESIS_DN	37		Rejected!	
BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP	59		Rejected!	
BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN	46		Rejected!	
DARWICHE_PAPILLOMA_PROGRESSION_RISK	77		Rejected!	
SHIRAISHI_PLZF_TARGETS_UP	10		Rejected!	
SHIRAISHI_PLZF_TARGETS_DN	9		Rejected!	
MOTAMED_RESPONSE_TO_ANDROGEN_UP	5		Rejected!	
MOTAMED_RESPONSE_TO_ANDROGEN_DN	6		Rejected!	
RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_SMAD4_UP	10		Rejected!	
RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_SMAD4_DN	10		Rejected!	
RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_UP	6		Rejected!	
RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_DN	8		Rejected!	
OLSSON_E2F3_TARGETS_UP	25		Rejected!	
OLSSON_E2F3_TARGETS_DN	39		Rejected!	
MARKS_HDAC_TARGETS_UP	23		Rejected!	
MARKS_HDAC_TARGETS_DN	15		Rejected!	
CHOI_ATL_ACUTE_STAGE	6		Rejected!	
CHOI_ATL_STAGE_PREDICTOR	44		Rejected!	
WONG_ENDMETRIUM_CANCER_UP	25		Rejected!	
WONG_ENDMETRIUM_CANCER_DN	78		Rejected!	
WONG_ENDOMETRIAL_CANCER_LATE	9		Rejected!	
ABDULRAHMAN_KIDNEY_CANCER_VHL_DN	13		Rejected!	
KONG_E2F1_TARGETS	11		Rejected!	
KONG_E2F3_TARGETS	97		Rejected!	
TANAKA_METHYLATED_IN_ESOPHAGEAL_CARCINOMA	102		Rejected!	
EGUCHI_CELL_CYCLE_RB1_TARGETS	22		Rejected!	
CROSBY_E2F4_TARGETS	6		Rejected!	
MARKS_ACETYLATED_NON_HISTONE_PROTEINS	12		Rejected!	
IVANOV_MUTATED_IN_COLON_CANCER	13		Rejected!	
TAKAYAMA_BOUND_BY_AR	10		Rejected!	
RIZ_ERYTHROID_DIFFERENTIATION	82		Rejected!	
RIZ_ERYTHROID_DIFFERENTIATION_CCNE1	43		Rejected!	
RIZ_ERYTHROID_DIFFERENTIATION_HBZ	37		Rejected!	
CHASSOT_SKIN_WOUND	9		Rejected!	
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP	186		Rejected!	
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_DN	800	55		
MUELLER_METHYLATED_IN_GLIOBLASTOMA	43		Rejected!	
RIZ_ERYTHROID_DIFFERENTIATION_HEMGN	26		Rejected!	
RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2	25		Rejected!	
RIZ_ERYTHROID_DIFFERENTIATION_6HR	38		Rejected!	
RIZ_ERYTHROID_DIFFERENTIATION_12HR	37		Rejected!	
EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_UP	199		Rejected!	
PEREZ_TP53_TARGETS	1195	65		
PEREZ_TP63_TARGETS	355	19		
PEREZ_TP53_AND_TP63_TARGETS	208		Rejected!	
WAKASUGI_HAVE_ZNF143_BINDING_SITES	54		Rejected!	
RODRIGUES_NTN1_AND_DCC_TARGETS	34		Rejected!	
DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_UP	25		Rejected!	
DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_DN	85		Rejected!	
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_UP	59		Rejected!	
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN	84		Rejected!	
TURJANSKI_MAPK1_AND_MAPK2_TARGETS	12		Rejected!	
TURJANSKI_MAPK8_AND_MAPK9_TARGETS	8		Rejected!	
TURJANSKI_MAPK7_TARGETS	7		Rejected!	
TURJANSKI_MAPK11_TARGETS	5		Rejected!	
TURJANSKI_MAPK14_TARGETS	10		Rejected!	
MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH	15		Rejected!	
APPIERTO_RESPONSE_TO_FENRETINIDE_UP	38		Rejected!	
APPIERTO_RESPONSE_TO_FENRETINIDE_DN	51		Rejected!	
NAGY_TFTC_COMPONENTS_HUMAN	18		Rejected!	
NAGY_STAGA_COMPONENTS_HUMAN	13		Rejected!	
NAGY_PCAF_COMPONENTS_HUMAN	9		Rejected!	
BAKER_HEMATOPOESIS_STAT1_TARGETS	10		Rejected!	
BAKER_HEMATOPOIESIS_STAT3_TARGETS	15		Rejected!	
BAKER_HEMATOPOESIS_STAT5_TARGETS	7		Rejected!	
SEIDEN_MET_SIGNALING	20		Rejected!	
AUNG_GASTRIC_CANCER	52		Rejected!	
SANCHEZ_MDM2_TARGETS	15		Rejected!	
BREUHAHN_GROWTH_FACTOR_SIGNALING_IN_LIVER_CANCER	15		Rejected!	
NAKAMURA_LUNG_CANCER	9		Rejected!	
GALLUZZI_PERMEABILIZE_MITOCHONDRIA	41		Rejected!	
HAEGERSTRAND_RESPONSE_TO_IMATINIB	9		Rejected!	
MATHEW_FANCONI_ANEMIA_GENES	11		Rejected!	
MIDORIKAWA_AMPLIFIED_IN_LIVER_CANCER	55		Rejected!	
GILMORE_CORE_NFKB_PATHWAY	13		Rejected!	
SCHEIDEREIT_IKK_TARGETS	18		Rejected!	
DUTTA_APOPTOSIS_VIA_NFKB	33		Rejected!	
DEBOSSCHER_NFKB_TARGETS_REPRESSED_BY_GLUCOCORTICOIDS	21		Rejected!	
ROVERSI_GLIOMA_COPY_NUMBER_DN	54		Rejected!	
SEIDEN_ONCOGENESIS_BY_MET	89		Rejected!	
HUMMERICH_SKIN_CANCER_PROGRESSION_UP	87	15		
HUMMERICH_SKIN_CANCER_PROGRESSION_DN	102	15		
CAVARD_LIVER_CANCER_MALIGNANT_VS_BENIGN	32		Rejected!	
KLEIN_TARGETS_OF_BCR_ABL1_FUSION	45		Rejected!	
ROVERSI_GLIOMA_LOH_REGIONS	45		Rejected!	
ROVERSI_GLIOMA_COPY_NUMBER_UP	99		Rejected!	
RASHI_RESPONSE_TO_IONIZING_RADIATION_1	39		Rejected!	
RASHI_RESPONSE_TO_IONIZING_RADIATION_2	124		Rejected!	
RASHI_RESPONSE_TO_IONIZING_RADIATION_3	46		Rejected!	
RASHI_RESPONSE_TO_IONIZING_RADIATION_4	49		Rejected!	
RASHI_RESPONSE_TO_IONIZING_RADIATION_5	133		Rejected!	
RASHI_RESPONSE_TO_IONIZING_RADIATION_6	87		Rejected!	
RASHI_NFKB1_TARGETS	19		Rejected!	
IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM	24		Rejected!	
AIGNER_ZEB1_TARGETS	35		Rejected!	
SUZUKI_AMPLIFIED_IN_ORAL_CANCER	17		Rejected!	
HESSON_TUMOR_SUPPRESSOR_CLUSTER_3P21_3	8		Rejected!	
MARTIN_INTERACT_WITH_HDAC	40		Rejected!	
LASTOWSKA_COAMPLIFIED_WITH_MYCN	43		Rejected!	
IWANAGA_E2F1_TARGETS_NOT_INDUCED_BY_SERUM	6		Rejected!	
LI_LUNG_CANCER	41		Rejected!	
LI_AMPLIFIED_IN_LUNG_CANCER	183	43		
LINDGREN_BLADDER_CANCER_CLUSTER_2B	389	19		
LINDGREN_BLADDER_CANCER_HIGH_RECURRENCE	49		Rejected!	
LINDGREN_BLADDER_CANCER_WITH_LOH_IN_CHR9Q	116		Rejected!	
NAKAMURA_ALVEOLAR_EPITHELIUM	5		Rejected!	
NAKAMURA_BRONCHIAL_AND_BRONCHIOLAR_EPITHELIA	7		Rejected!	
NAKAMURA_LUNG_CANCER_DIFFERENTIATION_MARKERS	13		Rejected!	
GALLUZZI_PREVENT_MITOCHONDIAL_PERMEABILIZATION	14		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_17	19		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_24	14		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_25	9		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_7	7		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_27	10		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_15	10		Rejected!	
